Place,Sponsor,Team,Size,Complexity,Method,Type,Score,Scaled Score,Prediction
good,precarious,precarious,grand,average,agile,Development with components,21.73333333,16.53400242,precarious
good,precarious,precarious,grand,average,agile,Customizing of bought solution,22.53703704,18.41148988,precarious
good,precarious,precarious,grand,average,agile,Modernisation,24.02962963,21.89825229,precarious
good,precarious,precarious,grand,easy,waterfall,Greenfield,17.71111111,7.137913134,precarious
good,precarious,precarious,grand,easy,waterfall,Development with components,18.97407407,10.08825056,precarious
good,precarious,precarious,grand,easy,waterfall,Customizing of bought solution,19.77777778,11.96573802,precarious
good,precarious,precarious,grand,easy,waterfall,Modernisation,21.27037037,15.45250043,precarious
good,precarious,precarious,grand,easy,agile,Greenfield,20.82592593,14.41425852,precarious
good,precarious,precarious,grand,easy,agile,Development with components,22.08888889,17.36459595,precarious
good,precarious,precarious,grand,easy,agile,Customizing of bought solution,22.89259259,19.24208341,precarious
good,precarious,precarious,grand,easy,agile,Modernisation,24.38518519,22.72884582,precarious
good,precarious,precarious,grand,very easy,waterfall,Greenfield,17.88888889,7.553209898,precarious
good,precarious,precarious,grand,very easy,waterfall,Development with components,19.15185185,10.50354733,precarious
good,precarious,precarious,grand,very easy,waterfall,Customizing of bought solution,19.95555556,12.38103478,precarious
good,precarious,precarious,grand,very easy,waterfall,Modernisation,21.44814815,15.8677972,precarious
good,precarious,precarious,grand,very easy,agile,Greenfield,21.0037037,14.82955529,precarious
good,precarious,precarious,grand,very easy,agile,Development with components,22.26666667,17.77989272,precarious
good,precarious,precarious,grand,very easy,agile,Customizing of bought solution,23.07037037,19.65738017,precarious
good,precarious,precarious,grand,very easy,agile,Modernisation,24.56296296,23.14414259,precarious
good,precarious,precarious,large,very complex,waterfall,Greenfield,16.97777778,5.424813982,precarious
good,precarious,precarious,large,very complex,waterfall,Development with components,18.24074074,8.37515141,precarious
good,precarious,precarious,large,very complex,waterfall,Customizing of bought solution,19.04444444,10.25263886,precarious
good,precarious,precarious,large,very complex,waterfall,Modernisation,20.53703704,13.73940128,precarious
good,precarious,precarious,large,very complex,agile,Greenfield,20.09259259,12.70115937,precarious
good,precarious,precarious,large,very complex,agile,Development with components,21.35555556,15.6514968,precarious
good,precarious,precarious,large,very complex,agile,Customizing of bought solution,22.15925926,17.52898425,precarious
good,precarious,precarious,large,very complex,agile,Modernisation,23.65185185,21.01574667,precarious
good,precarious,precarious,large,complex,waterfall,Greenfield,17.24444444,6.047759128,precarious
good,precarious,precarious,large,complex,waterfall,Development with components,18.50740741,8.998096556,precarious
good,precarious,precarious,large,complex,waterfall,Customizing of bought solution,19.31111111,10.87558401,precarious
good,precarious,precarious,large,complex,waterfall,Modernisation,20.8037037,14.36234643,precarious
good,precarious,precarious,large,complex,agile,Greenfield,20.35925926,13.32410452,precarious
good,precarious,precarious,large,complex,agile,Development with components,21.62222222,16.27444194,precarious
good,precarious,precarious,large,complex,agile,Customizing of bought solution,22.42592593,18.1519294,precarious
good,precarious,precarious,large,complex,agile,Modernisation,23.91851852,21.63869182,precarious
good,precarious,precarious,large,average,waterfall,Greenfield,18.57777778,9.162484859,precarious
good,precarious,precarious,large,average,waterfall,Development with components,19.84074074,12.11282229,precarious
good,precarious,precarious,large,average,waterfall,Customizing of bought solution,20.64444444,13.99030974,precarious
good,precarious,precarious,large,average,waterfall,Modernisation,22.13703704,17.47707216,precarious
good,precarious,precarious,large,average,agile,Greenfield,21.69259259,16.43883025,precarious
good,precarious,precarious,large,average,agile,Development with components,22.95555556,19.38916768,precarious
good,precarious,precarious,large,average,agile,Customizing of bought solution,23.75925926,21.26665513,precarious
good,precarious,precarious,large,average,agile,Modernisation,25.25185185,24.75341755,precarious
good,precarious,precarious,large,easy,waterfall,Greenfield,18.93333333,9.993078387,precarious
good,precarious,precarious,large,easy,waterfall,Development with components,20.1962963,12.94341582,precarious
good,precarious,precarious,large,easy,waterfall,Customizing of bought solution,21,14.82090327,precarious
good,precarious,precarious,large,easy,waterfall,Modernisation,22.49259259,18.30766569,precarious
good,precarious,precarious,large,easy,agile,Greenfield,22.04814815,17.26942378,precarious
good,precarious,precarious,large,easy,agile,Development with components,23.31111111,20.2197612,precarious
good,precarious,precarious,large,easy,agile,Customizing of bought solution,24.11481481,22.09724866,precarious
good,precarious,precarious,large,easy,agile,Modernisation,25.60740741,25.58401107,moderate
good,precarious,precarious,large,very easy,waterfall,Greenfield,19.11111111,10.40837515,precarious
good,precarious,precarious,large,very easy,waterfall,Development with components,20.37407407,13.35871258,precarious
good,precarious,precarious,large,very easy,waterfall,Customizing of bought solution,21.17777778,15.23620003,precarious
good,precarious,precarious,large,very easy,waterfall,Modernisation,22.67037037,18.72296245,precarious
good,precarious,precarious,large,very easy,agile,Greenfield,22.22592593,17.68472054,precarious
good,precarious,precarious,large,very easy,agile,Development with components,23.48888889,20.63505797,precarious
good,precarious,precarious,large,very easy,agile,Customizing of bought solution,24.29259259,22.51254542,precarious
good,precarious,precarious,large,very easy,agile,Modernisation,25.78518519,25.99930784,moderate
good,precarious,precarious,medium,very complex,waterfall,Greenfield,18.2,8.279979235,precarious
good,precarious,precarious,medium,very complex,waterfall,Development with components,19.46296296,11.23031666,precarious
good,precarious,precarious,medium,very complex,waterfall,Customizing of bought solution,20.26666667,13.10780412,precarious
good,precarious,precarious,medium,very complex,waterfall,Modernisation,21.75925926,16.59456653,precarious
good,precarious,precarious,medium,very complex,agile,Greenfield,21.31481481,15.55632462,precarious
good,precarious,precarious,medium,very complex,agile,Development with components,22.57777778,18.50666205,precarious
good,precarious,precarious,medium,very complex,agile,Customizing of bought solution,23.38148148,20.38414951,precarious
good,precarious,precarious,medium,very complex,agile,Modernisation,24.87407407,23.87091192,precarious
good,precarious,precarious,medium,complex,waterfall,Greenfield,18.46666667,8.902924381,precarious
good,precarious,precarious,medium,complex,waterfall,Development with components,19.72962963,11.85326181,precarious
good,precarious,precarious,medium,complex,waterfall,Customizing of bought solution,20.53333333,13.73074926,precarious
good,precarious,precarious,medium,complex,waterfall,Modernisation,22.02592593,17.21751168,precarious
good,precarious,precarious,medium,complex,agile,Greenfield,21.58148148,16.17926977,precarious
good,precarious,precarious,medium,complex,agile,Development with components,22.84444444,19.1296072,precarious
good,precarious,precarious,medium,complex,agile,Customizing of bought solution,23.64814815,21.00709465,precarious
good,precarious,precarious,medium,complex,agile,Modernisation,25.14074074,24.49385707,precarious
good,precarious,precarious,medium,average,waterfall,Greenfield,19.8,12.01765011,precarious
good,precarious,precarious,medium,average,waterfall,Development with components,21.06296296,14.96798754,precarious
good,precarious,precarious,medium,average,waterfall,Customizing of bought solution,21.86666667,16.845475,precarious
good,precarious,precarious,medium,average,waterfall,Modernisation,23.35925926,20.33223741,precarious
good,precarious,precarious,medium,average,agile,Greenfield,22.91481481,19.2939955,precarious
good,precarious,precarious,medium,average,agile,Development with components,24.17777778,22.24433293,precarious
good,precarious,precarious,medium,average,agile,Customizing of bought solution,24.98148148,24.12182038,precarious
good,precarious,precarious,medium,average,agile,Modernisation,26.47407407,27.6085828,moderate
good,precarious,precarious,medium,easy,waterfall,Greenfield,20.15555556,12.84824364,precarious
good,precarious,precarious,medium,easy,waterfall,Development with components,21.41851852,15.79858107,precarious
good,precarious,precarious,medium,easy,waterfall,Customizing of bought solution,22.22222222,17.67606852,precarious
good,precarious,precarious,medium,easy,waterfall,Modernisation,23.71481481,21.16283094,precarious
good,precarious,precarious,medium,easy,agile,Greenfield,23.27037037,20.12458903,precarious
good,precarious,precarious,medium,easy,agile,Development with components,24.53333333,23.07492646,precarious
good,precarious,precarious,medium,easy,agile,Customizing of bought solution,25.33703704,24.95241391,precarious
good,precarious,precarious,medium,easy,agile,Modernisation,26.82962963,28.43917633,moderate
good,precarious,precarious,medium,very easy,waterfall,Greenfield,20.33333333,13.2635404,precarious
good,precarious,precarious,medium,very easy,waterfall,Development with components,21.5962963,16.21387783,precarious
good,precarious,precarious,medium,very easy,waterfall,Customizing of bought solution,22.4,18.09136529,precarious
good,precarious,precarious,medium,very easy,waterfall,Modernisation,23.89259259,21.5781277,precarious
good,precarious,precarious,medium,very easy,agile,Greenfield,23.44814815,20.53988579,precarious
good,precarious,precarious,medium,very easy,agile,Development with components,24.71111111,23.49022322,precarious
good,precarious,precarious,medium,very easy,agile,Customizing of bought solution,25.51481481,25.36771068,moderate
good,precarious,precarious,medium,very easy,agile,Modernisation,27.00740741,28.85447309,moderate
good,precarious,precarious,moderate,very complex,waterfall,Greenfield,19.82962963,12.08686624,precarious
good,precarious,precarious,moderate,very complex,waterfall,Development with components,21.09259259,15.03720367,precarious
good,precarious,precarious,moderate,very complex,waterfall,Customizing of bought solution,21.8962963,16.91469112,precarious
good,precarious,precarious,moderate,very complex,waterfall,Modernisation,23.38888889,20.40145354,precarious
good,precarious,precarious,moderate,very complex,agile,Greenfield,22.94444444,19.36321163,precarious
good,precarious,precarious,moderate,very complex,agile,Development with components,24.20740741,22.31354906,precarious
